frn,firm_name,obs_date,y,ch_number,status,status_date,n_permissions,client_money,business_type
304875,Club Insure Limited,2020-01-01,0,03535054,Authorised,14/01/2005,9,Hold and control client money,Regulated
304875,Club Insure Limited,2021-01-01,0,03535054,Authorised,14/01/2005,9,Hold and control client money,Regulated
304875,Club Insure Limited,2022-01-01,0,03535054,Authorised,14/01/2005,9,Hold and control client money,Regulated
304875,Club Insure Limited,2023-01-01,0,03535054,Authorised,14/01/2005,9,Hold and control client money,Regulated
304875,Club Insure Limited,2024-01-01,0,03535054,Authorised,14/01/2005,9,Hold and control client money,Regulated
304878,ACF Car Finance Limited,2016-01-01,0,04757280,No longer authorised,10/11/2017,0,,Regulated
304878,ACF Car Finance Limited,2017-01-01,0,04757280,No longer authorised,10/11/2017,0,,Regulated
304889,Zet Insurance Services Ltd,2016-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2017-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2018-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2019-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2020-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2021-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2022-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2023-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304889,Zet Insurance Services Ltd,2024-01-01,0,01323007,No longer authorised,19/11/2024,0,,Regulated
304893,Unitown Hire Ltd,2016-01-01,0,04260161,No longer authorised,20/04/2017,0,,Regulated
304893,Unitown Hire Ltd,2017-01-01,0,04260161,No longer authorised,20/04/2017,0,,Regulated
304896,Swift 1st Limited,2016-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2017-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2018-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2019-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2020-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2021-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2022-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2023-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304896,Swift 1st Limited,2024-01-01,0,05020019,Authorised,31/10/2004,5,Not hold and not control client money,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2016-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2017-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2018-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2019-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2020-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2021-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2022-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304898,P V Dobson & Sons (Motors) Ltd,2023-01-01,0,01412635,No longer authorised,11/01/2023,0,,Regulated
304899,Lucas Fettes & Partners Ltd,2016-01-01,0,01445305,No longer authorised,18/10/2018,0,,Regulated
304899,Lucas Fettes & Partners Ltd,2017-01-01,0,01445305,No longer authorised,18/10/2018,0,,Regulated
304899,Lucas Fettes & Partners Ltd,2018-01-01,0,01445305,No longer authorised,18/10/2018,0,,Regulated
304900,The Funding Corporation Limited,2016-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2017-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2018-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2019-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2020-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2021-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2022-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2023-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304900,The Funding Corporation Limited,2024-01-01,0,04055624,Authorised,14/01/2005,4,Not hold and not control client money,Regulated
304901,Athena Insurance Services Limited,2016-01-01,0,02743503,No longer authorised,07/12/2016,0,,Regulated
304902,Info4 Limited,2016-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2017-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2018-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2019-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2020-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2021-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2022-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2023-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304902,Info4 Limited,2024-01-01,0,03963424,No longer authorised,30/03/2026,0,,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2016-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2017-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2018-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2019-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2020-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2021-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2022-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2023-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304904,ANDREW CHARLES CONSULTING LIMITED,2024-01-01,0,04928121,Authorised,31/10/2004,15,Not hold and not control client money,Regulated
304908,Compass Underwriting Limited,2016-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2017-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2018-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2019-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2020-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2021-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2022-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2023-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304908,Compass Underwriting Limited,2024-01-01,0,03332314,Authorised,14/01/2005,5,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2016-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2017-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2018-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2019-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2020-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2021-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2022-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2023-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304910,NFP CONSUMER INSURANCE SERVICES LIMITED,2024-01-01,0,01240821,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2016-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2017-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2018-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2019-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2020-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2021-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2022-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2023-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304911,KGJ Commercial Insurance Services Limited,2024-01-01,0,03618075,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2016-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2017-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2018-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2019-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2020-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2021-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2022-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2023-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304913,Annan Insurance Services Limited,2024-01-01,0,03699792,Authorised,14/01/2005,7,Hold and control client money,Regulated
304919,McMorrow Murphy Limited,2016-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2017-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2018-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2019-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2020-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2021-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2022-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2023-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304919,McMorrow Murphy Limited,2024-01-01,0,01317860,No longer authorised,25/01/2024,0,,Regulated
304920,Swansway Garages Limited,2016-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2017-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2018-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2019-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2020-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2021-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2022-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2023-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304920,Swansway Garages Limited,2024-01-01,0,04507008,Authorised,14/01/2005,10,Not hold and not control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2016-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2017-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2018-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2019-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2020-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2021-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2022-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2023-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304923,"MARINE, AVIATION & GENERAL (LONDON) LIMITED",2024-01-01,0,02856880,Authorised,14/01/2005,5,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2016-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2017-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2018-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2019-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2020-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2021-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2022-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2023-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304931,Allcover Insurance Brokers Ltd,2024-01-01,0,05040684,Authorised,14/01/2005,7,Hold and control client money,Regulated
304932,Paul Humphreys Credit Insurance Services Limited,2016-01-01,0,03627274,Authorised,14/01/2005,5,Not hold and not control client money,Regulated
304932,Paul Humphreys Credit Insurance Services Limited,2017-01-01,0,03627274,Authorised,14/01/2005,5,Not hold and not control client money,Regulated
304932,Paul Humphreys Credit Insurance Services Limited,2018-01-01,0,03627274,Authorised,14/01/2005,5,Not hold and not control client money,Regulated
304932,Paul Humphreys Credit Insurance Services Limited,2019-01-01,0,03627274,Authorised,14/01/2005,5,Not hold and not control client money,Regulated
